date,CBOE_Total_Call_Volume,CBOE_Total_Put_Volume,CBOE_Total_Total_Volume,CBOE_Total_PCR_Calculated,CBOE_Total_PCR_Diff,CBOE_Index_Call_Volume,CBOE_Index_Put_Volume,CBOE_Index_Total_Volume,CBOE_Index_PCR_Calculated,CBOE_Index_PCR_Diff,CBOE_ETP_Call_Volume,CBOE_ETP_Put_Volume,CBOE_ETP_Total_Volume,CBOE_ETP_PCR_Calculated,CBOE_ETP_PCR_Diff,CBOE_Equity_Call_Volume,CBOE_Equity_Put_Volume,CBOE_Equity_Total_Volume,CBOE_Equity_PCR_Calculated,CBOE_Equity_PCR_Diff,CBOE_VIX_Call_Volume,CBOE_VIX_Put_Volume,CBOE_VIX_Total_Volume,CBOE_VIX_PCR_Calculated,CBOE_VIX_PCR_Diff,CBOE_SPX_Call_Volume,CBOE_SPX_Put_Volume,CBOE_SPX_Total_Volume,CBOE_SPX_PCR_Calculated,CBOE_SPX_PCR_Diff
2021-07-12,2852547.0,2502410.0,5354957.0,0.88,0.0,666574.0,1154128.0,1820702.0,1.73,0.0,529314.0,540924.0,1070238.0,1.02,0.0,1656659.0,807358.0,2464017.0,0.49,0.0,186224.0,154059.0,340283.0,0.83,0.0,464764.0,968210.0,1432974.0,2.08,0.0
2021-07-13,3035618.0,2470317.0,5505935.0,0.81,0.0,600125.0,1035835.0,1635960.0,1.73,0.0,752963.0,621109.0,1374072.0,0.82,0.0,1682530.0,813373.0,2495903.0,0.48,0.0,241928.0,180328.0,422256.0,0.75,0.0,338396.0,808610.0,1147006.0,2.39,0.0
2021-07-14,3385957.0,2738765.0,6124722.0,0.81,0.0,814027.0,1132984.0,1947011.0,1.39,0.0,599080.0,634728.0,1233808.0,1.06,0.0,1972850.0,971053.0,2943903.0,0.49,0.0,249819.0,99270.0,349089.0,0.4,0.0,542176.0,994171.0,1536347.0,1.83,0.0
2021-07-15,3218977.0,2880354.0,6099331.0,0.89,0.0,788956.0,1021639.0,1810595.0,1.29,0.0,583248.0,766708.0,1349956.0,1.31,0.0,1846773.0,1092007.0,2938780.0,0.59,0.0,315942.0,154280.0,470222.0,0.49,0.0,433844.0,817441.0,1251285.0,1.88,0.0
2021-07-16,3794487.0,3724583.0,7519070.0,0.98,0.0,962081.0,1467394.0,2429475.0,1.53,0.0,761669.0,821666.0,1583335.0,1.08,0.0,2070737.0,1435523.0,3506260.0,0.69,0.0,411724.0,244376.0,656100.0,0.59,0.0,531322.0,1170693.0,1702015.0,2.2,0.0
2021-07-19,4478746.0,4379920.0,8858666.0,0.98,0.0,1733283.0,2107205.0,3840488.0,1.22,0.0,833405.0,1251101.0,2084506.0,1.5,0.0,1912058.0,1021614.0,2933672.0,0.53,0.0,1073503.0,494473.0,1567976.0,0.46,0.0,631290.0,1526970.0,2158260.0,2.42,0.0
2021-07-20,3106713.0,2410294.0,5517007.0,0.78,0.0,980710.0,1154921.0,2135631.0,1.18,0.0,539111.0,549985.0,1089096.0,1.02,0.0,1586892.0,705388.0,2292280.0,0.44,0.0,549679.0,386652.0,936331.0,0.7,0.0,405023.0,707073.0,1112096.0,1.75,0.0
2021-07-21,2643343.0,2275340.0,4918683.0,0.86,0.0,643179.0,1040039.0,1683218.0,1.62,0.0,416349.0,500481.0,916830.0,1.2,0.0,1583815.0,734820.0,2318635.0,0.46,0.0,141452.0,111449.0,252901.0,0.79,0.0,461243.0,883373.0,1344616.0,1.92,0.0
2021-07-22,2133943.0,1846165.0,3980108.0,0.87,0.0,483588.0,691631.0,1175219.0,1.43,0.0,313261.0,386168.0,699429.0,1.23,0.0,1337094.0,768366.0,2105460.0,0.57,0.0,161515.0,145638.0,307153.0,0.9,0.0,306037.0,517480.0,823517.0,1.69,0.0
2021-07-23,3231330.0,2848186.0,6079516.0,0.88,0.0,845783.0,1213108.0,2058891.0,1.43,0.0,610690.0,549903.0,1160593.0,0.9,0.0,1774857.0,1085175.0,2860032.0,0.61,0.0,94407.0,161577.0,255984.0,1.71,0.0,730609.0,1004786.0,1735395.0,1.38,0.0
2021-07-26,2481085.0,2135332.0,4616417.0,0.86,0.0,593998.0,941947.0,1535945.0,1.59,0.0,432728.0,411668.0,844396.0,0.95,0.0,1454359.0,781717.0,2236076.0,0.54,0.0,151116.0,83428.0,234544.0,0.55,0.0,422745.0,801392.0,1224137.0,1.9,0.0
2021-07-27,2312936.0,2309292.0,4622228.0,1.0,0.0,503799.0,733674.0,1237473.0,1.46,0.0,454646.0,770510.0,1225156.0,1.69,0.0,1354491.0,805108.0,2159599.0,0.59,0.0,164467.0,127837.0,292304.0,0.78,0.0,316205.0,565292.0,881497.0,1.79,0.0
2021-07-28,2566075.0,2043528.0,4609603.0,0.8,0.0,577473.0,817939.0,1395412.0,1.42,0.0,407338.0,404459.0,811797.0,0.99,0.0,1581264.0,821130.0,2402394.0,0.52,0.0,161861.0,59838.0,221699.0,0.37,0.0,385261.0,719288.0,1104549.0,1.87,0.0
2021-07-29,3052996.0,2049829.0,5102825.0,0.67,0.0,546204.0,736654.0,1282858.0,1.35,0.0,643969.0,411725.0,1055694.0,0.64,0.0,1862823.0,901450.0,2764273.0,0.48,0.0,181767.0,125857.0,307624.0,0.69,0.0,335077.0,569925.0,905002.0,1.7,0.0
2021-07-30,3693450.0,3060593.0,6754043.0,0.83,0.0,698103.0,1070323.0,1768426.0,1.53,0.0,757910.0,740248.0,1498158.0,0.98,0.0,2237437.0,1250022.0,3487459.0,0.56,0.0,164119.0,82310.0,246429.0,0.5,0.0,513389.0,920592.0,1433981.0,1.79,0.0
2021-08-02,2691366.0,2406164.0,5097530.0,0.89,0.0,625266.0,1136911.0,1762177.0,1.82,0.0,551602.0,500677.0,1052279.0,0.91,0.0,1514498.0,768576.0,2283074.0,0.51,0.0,160050.0,174502.0,334552.0,1.09,0.0,441018.0,925698.0,1366716.0,2.1,0.0
2021-08-03,2641497.0,2018366.0,4659863.0,0.76,0.0,551570.0,744229.0,1295799.0,1.35,0.0,374046.0,476236.0,850282.0,1.27,0.0,1715881.0,797901.0,2513782.0,0.47,0.0,170970.0,166968.0,337938.0,0.98,0.0,362923.0,550904.0,913827.0,1.52,0.0
2021-08-04,2582289.0,2164567.0,4746856.0,0.84,0.0,496940.0,845006.0,1341946.0,1.7,0.0,387178.0,441307.0,828485.0,1.14,0.0,1698171.0,878254.0,2576425.0,0.52,0.0,117519.0,113383.0,230902.0,0.96,0.0,363405.0,703225.0,1066630.0,1.94,0.0
2021-08-05,2519792.0,2066188.0,4585980.0,0.82,0.0,425786.0,748930.0,1174716.0,1.76,0.0,334210.0,397686.0,731896.0,1.19,0.0,1759796.0,919572.0,2679368.0,0.52,0.0,143826.0,119963.0,263789.0,0.83,0.0,265817.0,577394.0,843211.0,2.17,0.0
2021-08-06,3008063.0,2843001.0,5851064.0,0.95,0.0,695764.0,1189211.0,1884975.0,1.71,0.0,482211.0,640695.0,1122906.0,1.33,0.0,1830088.0,1013095.0,2843183.0,0.55,0.0,186917.0,217096.0,404013.0,1.16,0.0,477439.0,928858.0,1406297.0,1.95,0.0
2021-08-09,2717720.0,2336942.0,5054662.0,0.86,0.0,647615.0,1019306.0,1666921.0,1.57,0.0,435443.0,523726.0,959169.0,1.2,0.0,1634662.0,793910.0,2428572.0,0.49,0.0,231849.0,168256.0,400105.0,0.73,0.0,400471.0,819905.0,1220376.0,2.05,0.0
2021-08-10,2651666.0,1920097.0,4571763.0,0.72,0.0,524427.0,732445.0,1256872.0,1.4,0.0,342142.0,411649.0,753791.0,1.2,0.0,1785097.0,776003.0,2561100.0,0.43,0.0,212600.0,162373.0,374973.0,0.76,0.0,297099.0,539897.0,836996.0,1.82,0.0
2021-08-11,2766991.0,2705068.0,5472059.0,0.98,0.0,794754.0,1232244.0,2026998.0,1.55,0.0,377947.0,637369.0,1015316.0,1.69,0.0,1594290.0,835455.0,2429745.0,0.52,0.0,296428.0,329787.0,626215.0,1.11,0.0,475440.0,859313.0,1334753.0,1.81,0.0
2021-08-12,2852830.0,2521442.0,5374272.0,0.88,0.0,709636.0,1081317.0,1790953.0,1.52,0.0,367124.0,496111.0,863235.0,1.35,0.0,1776070.0,944014.0,2720084.0,0.53,0.0,301034.0,361010.0,662044.0,1.2,0.0,357801.0,648214.0,1006015.0,1.81,0.0
2021-08-13,2986071.0,2789457.0,5775528.0,0.93,0.0,711189.0,1311622.0,2022811.0,1.84,0.0,428073.0,433246.0,861319.0,1.01,0.0,1846809.0,1044589.0,2891398.0,0.57,0.0,287249.0,308818.0,596067.0,1.08,0.0,404825.0,964194.0,1369019.0,2.38,0.0
2021-08-16,3165258.0,2756380.0,5921638.0,0.87,0.0,817496.0,1181284.0,1998780.0,1.45,0.0,540508.0,600475.0,1140983.0,1.11,0.0,1807254.0,974621.0,2781875.0,0.54,0.0,175467.0,125332.0,300799.0,0.71,0.0,616956.0,1015307.0,1632263.0,1.65,0.0
2021-08-17,3333546.0,3054778.0,6388324.0,0.92,0.0,972644.0,1296815.0,2269459.0,1.33,0.0,716454.0,805470.0,1521924.0,1.12,0.0,1644448.0,952493.0,2596941.0,0.58,0.0,478432.0,332790.0,811222.0,0.7,0.0,469523.0,914457.0,1383980.0,1.95,0.0
2021-08-18,3221091.0,2918036.0,6139127.0,0.91,0.0,846167.0,1447717.0,2293884.0,1.71,0.0,787464.0,646715.0,1434179.0,0.82,0.0,1587460.0,823604.0,2411064.0,0.52,0.0,281313.0,238907.0,520220.0,0.85,0.0,545485.0,1171936.0,1717421.0,2.15,0.0
2021-08-19,3441593.0,3563114.0,7004707.0,1.04,0.0,918627.0,1477437.0,2396064.0,1.61,0.0,777815.0,1025148.0,1802963.0,1.32,0.0,1745151.0,1060529.0,2805680.0,0.61,0.0,345492.0,335490.0,680982.0,0.97,0.0,537020.0,1086688.0,1623708.0,2.02,0.0
2021-08-20,3428996.0,3111873.0,6540869.0,0.91,0.0,706239.0,1237537.0,1943776.0,1.75,0.0,672976.0,715156.0,1388132.0,1.06,0.0,2049781.0,1159180.0,3208961.0,0.57,0.0,143236.0,123431.0,266667.0,0.86,0.0,532748.0,1063911.0,1596659.0,2.0,0.0
2021-08-23,3374755.0,2632296.0,6007051.0,0.78,0.0,728990.0,1170900.0,1899890.0,1.61,0.0,695864.0,658060.0,1353924.0,0.95,0.0,1949901.0,803336.0,2753237.0,0.41,0.0,125188.0,95800.0,220988.0,0.77,0.0,575363.0,1001432.0,1576795.0,1.74,0.0
2021-08-24,2835521.0,1950980.0,4786501.0,0.69,0.0,439731.0,720651.0,1160382.0,1.64,0.0,454516.0,475049.0,929565.0,1.05,0.0,1941274.0,755280.0,2696554.0,0.39,0.0,120139.0,123514.0,243653.0,1.03,0.0,296333.0,552839.0,849172.0,1.87,0.0
2021-08-25,2761194.0,2201416.0,4962610.0,0.8,0.0,562396.0,985702.0,1548098.0,1.75,0.0,450545.0,488291.0,938836.0,1.08,0.0,1748253.0,727423.0,2475676.0,0.42,0.0,120917.0,143720.0,264637.0,1.19,0.0,398783.0,804019.0,1202802.0,2.02,0.0
2021-08-26,3071066.0,2642701.0,5713767.0,0.86,0.0,649277.0,964160.0,1613437.0,1.48,0.0,662516.0,711899.0,1374415.0,1.07,0.0,1759273.0,966642.0,2725915.0,0.55,0.0,289309.0,259888.0,549197.0,0.9,0.0,340907.0,673937.0,1014844.0,1.98,0.0
2021-08-27,3285908.0,2880452.0,6166360.0,0.88,0.0,675255.0,1268719.0,1943974.0,1.88,0.0,676515.0,660005.0,1336520.0,0.98,0.0,1934138.0,951728.0,2885866.0,0.49,0.0,144919.0,199564.0,344483.0,1.38,0.0,490470.0,1018982.0,1509452.0,2.08,0.0
2021-08-30,3248185.0,2507525.0,5755710.0,0.77,0.0,799469.0,1071008.0,1870477.0,1.34,0.0,481123.0,616494.0,1097617.0,1.28,0.0,1967593.0,820023.0,2787616.0,0.42,0.0,218612.0,77138.0,295750.0,0.35,0.0,553908.0,954166.0,1508074.0,1.72,0.0
2021-08-31,2559854.0,2269912.0,4829766.0,0.89,0.0,587307.0,969409.0,1556716.0,1.65,0.0,447969.0,597890.0,1045859.0,1.33,0.0,1524578.0,702613.0,2227191.0,0.46,0.0,185638.0,208523.0,394161.0,1.12,0.0,383116.0,742895.0,1126011.0,1.94,0.0
2021-09-01,3075767.0,2494599.0,5570366.0,0.81,0.0,644306.0,1156212.0,1800518.0,1.79,0.0,515266.0,484873.0,1000139.0,0.94,0.0,1916195.0,853514.0,2769709.0,0.45,0.0,209316.0,266155.0,475471.0,1.27,0.0,403204.0,828542.0,1231746.0,2.05,0.0
2021-09-02,3059125.0,2077757.0,5136882.0,0.68,0.0,509100.0,769734.0,1278834.0,1.51,0.0,547719.0,471912.0,1019631.0,0.86,0.0,2002306.0,836111.0,2838417.0,0.42,0.0,155285.0,167934.0,323219.0,1.08,0.0,330523.0,567992.0,898515.0,1.72,0.0
2021-09-03,3045844.0,2701638.0,5747482.0,0.89,0.0,671277.0,1210506.0,1881783.0,1.8,0.0,560393.0,586435.0,1146828.0,1.05,0.0,1814174.0,904697.0,2718871.0,0.5,0.0,192228.0,155407.0,347635.0,0.81,0.0,453815.0,1019673.0,1473488.0,2.25,0.0
2021-09-07,3073537.0,2681244.0,5754781.0,0.87,0.0,681805.0,1246324.0,1928129.0,1.83,0.0,540878.0,643376.0,1184254.0,1.19,0.0,1850854.0,791544.0,2642398.0,0.43,0.0,162313.0,135922.0,298235.0,0.84,0.0,494589.0,1062794.0,1557383.0,2.15,0.0
2021-09-08,3148116.0,2708582.0,5856698.0,0.86,0.0,835282.0,1313397.0,2148679.0,1.57,0.0,548088.0,651146.0,1199234.0,1.19,0.0,1764746.0,744039.0,2508785.0,0.42,0.0,298375.0,186626.0,485001.0,0.63,0.0,512016.0,1060676.0,1572692.0,2.07,0.0
2021-09-09,2908799.0,2371460.0,5280259.0,0.82,0.0,626567.0,1015739.0,1642306.0,1.62,0.0,551985.0,536864.0,1088849.0,0.97,0.0,1730247.0,818857.0,2549104.0,0.47,0.0,200044.0,246485.0,446529.0,1.23,0.0,379407.0,702477.0,1081884.0,1.85,0.0
2021-09-10,3628519.0,3584149.0,7212668.0,0.99,0.0,981272.0,1703915.0,2685187.0,1.74,0.0,672804.0,827208.0,1500012.0,1.23,0.0,1974443.0,1053026.0,3027469.0,0.53,0.0,288696.0,130717.0,419413.0,0.45,0.0,669225.0,1520831.0,2190056.0,2.27,0.0
2021-09-13,3665396.0,3342532.0,7007928.0,0.91,0.0,1160382.0,1697552.0,2857934.0,1.46,0.0,635635.0,781141.0,1416776.0,1.23,0.0,1869379.0,863839.0,2733218.0,0.46,0.0,508935.0,243827.0,752762.0,0.48,0.0,621726.0,1412822.0,2034548.0,2.27,0.0
2021-09-14,3255757.0,2930470.0,6186227.0,0.9,0.0,960862.0,1120258.0,2081120.0,1.17,0.0,556114.0,856713.0,1412827.0,1.54,0.0,1738781.0,953499.0,2692280.0,0.55,0.0,424807.0,195846.0,620653.0,0.46,0.0,503618.0,872938.0,1376556.0,1.73,0.0
2021-09-15,3558533.0,3031638.0,6590171.0,0.85,0.0,1260676.0,1530339.0,2791015.0,1.21,0.0,671446.0,698660.0,1370106.0,1.04,0.0,1626411.0,802639.0,2429050.0,0.49,0.0,535237.0,158933.0,694170.0,0.3,0.0,694801.0,1303702.0,1998503.0,1.88,0.0
2021-09-16,2906804.0,2450635.0,5357439.0,0.84,0.0,682780.0,1075665.0,1758445.0,1.58,0.0,579764.0,565995.0,1145759.0,0.98,0.0,1644260.0,808975.0,2453235.0,0.49,0.0,164193.0,104798.0,268991.0,0.64,0.0,483947.0,931695.0,1415642.0,1.93,0.0
2021-09-17,4095752.0,3772461.0,7868213.0,0.92,0.0,889638.0,1504963.0,2394601.0,1.69,0.0,969070.0,1015401.0,1984471.0,1.05,0.0,2237044.0,1252097.0,3489141.0,0.56,0.0,178054.0,162764.0,340818.0,0.91,0.0,679225.0,1297903.0,1977128.0,1.91,0.0
2021-09-20,4201777.0,4530018.0,8731795.0,1.08,0.0,1411518.0,2330960.0,3742478.0,1.65,0.0,977669.0,1221292.0,2198961.0,1.25,0.0,1812590.0,977766.0,2790356.0,0.54,0.0,480594.0,555584.0,1036178.0,1.16,0.0,900916.0,1713484.0,2614400.0,1.9,0.0
2021-09-21,2766489.0,2449066.0,5215555.0,0.89,0.0,726833.0,1225550.0,1952383.0,1.69,0.0,556132.0,570421.0,1126553.0,1.03,0.0,1483524.0,653095.0,2136619.0,0.44,0.0,252628.0,323868.0,576496.0,1.28,0.0,449029.0,859876.0,1308905.0,1.91,0.0
2021-09-22,2937434.0,2865626.0,5803060.0,0.98,0.0,772606.0,1295468.0,2068074.0,1.68,0.0,618456.0,826377.0,1444833.0,1.34,0.0,1546372.0,743781.0,2290153.0,0.48,0.0,164336.0,218770.0,383106.0,1.33,0.0,582078.0,1047460.0,1629538.0,1.8,0.0
2021-09-23,3544535.0,2795252.0,6339787.0,0.79,0.0,973387.0,1349645.0,2323032.0,1.39,0.0,771878.0,664865.0,1436743.0,0.86,0.0,1799270.0,780742.0,2580012.0,0.43,0.0,401749.0,317880.0,719629.0,0.79,0.0,538730.0,958185.0,1496915.0,1.78,0.0
2021-09-24,2945032.0,2945080.0,5890112.0,1.0,0.0,678077.0,1365687.0,2043764.0,2.01,0.0,568240.0,619306.0,1187546.0,1.09,0.0,1698715.0,960087.0,2658802.0,0.57,0.0,148458.0,290499.0,438957.0,1.96,0.0,507774.0,1039077.0,1546851.0,2.05,0.0
2021-09-27,3015443.0,2458823.0,5474266.0,0.82,0.0,545894.0,1168142.0,1714036.0,2.14,0.0,753948.0,557936.0,1311884.0,0.74,0.0,1715601.0,732745.0,2448346.0,0.43,0.0,51404.0,76893.0,128297.0,1.5,0.0,463397.0,1047082.0,1510479.0,2.26,0.0
2021-09-28,3218056.0,3480280.0,6698336.0,1.08,0.0,893666.0,1593023.0,2486689.0,1.78,0.0,812927.0,1049073.0,1862000.0,1.29,0.0,1511463.0,838184.0,2349647.0,0.55,0.0,251116.0,328038.0,579154.0,1.31,0.0,617355.0,1194935.0,1812290.0,1.94,0.0
2021-09-29,2865825.0,2675793.0,5541618.0,0.93,0.0,780381.0,1156515.0,1936896.0,1.48,0.0,585201.0,749654.0,1334855.0,1.28,0.0,1500243.0,769624.0,2269867.0,0.51,0.0,131198.0,113613.0,244811.0,0.87,0.0,621191.0,1011014.0,1632205.0,1.63,0.0
2021-09-30,3307446.0,3549022.0,6856468.0,1.07,0.0,1124842.0,1690638.0,2815480.0,1.5,0.0,807861.0,1056121.0,1863982.0,1.31,0.0,1374743.0,802263.0,2177006.0,0.58,0.0,172146.0,146780.0,318926.0,0.85,0.0,928665.0,1504563.0,2433228.0,1.62,0.0
2021-10-01,3595158.0,3366095.0,6961253.0,0.94,0.0,1143623.0,1556931.0,2700554.0,1.36,0.0,801790.0,878033.0,1679823.0,1.1,0.0,1649745.0,931131.0,2580876.0,0.56,0.0,191681.0,147790.0,339471.0,0.77,0.0,912073.0,1361673.0,2273746.0,1.49,0.0
2021-10-04,3107322.0,3026483.0,6133805.0,0.97,0.0,932296.0,1385448.0,2317744.0,1.49,0.0,713426.0,780727.0,1494153.0,1.09,0.0,1461600.0,860308.0,2321908.0,0.59,0.0,232827.0,147775.0,380602.0,0.63,0.0,670314.0,1195205.0,1865519.0,1.78,0.0
2021-10-05,2732311.0,2341481.0,5073792.0,0.86,0.0,732401.0,1075364.0,1807765.0,1.47,0.0,528977.0,599948.0,1128925.0,1.13,0.0,1470933.0,666169.0,2137102.0,0.45,0.0,203245.0,195265.0,398510.0,0.96,0.0,510548.0,854957.0,1365505.0,1.67,0.0
2021-10-06,3222831.0,3205642.0,6428473.0,0.99,0.0,1143091.0,1398446.0,2541537.0,1.22,0.0,696484.0,1137145.0,1833629.0,1.63,0.0,1383256.0,670051.0,2053307.0,0.48,0.0,298205.0,163246.0,461451.0,0.55,0.0,819855.0,1200502.0,2020357.0,1.46,0.0
2021-10-07,2951652.0,2810348.0,5762000.0,0.95,0.0,722679.0,1178299.0,1900978.0,1.63,0.0,647592.0,813362.0,1460954.0,1.26,0.0,1581381.0,818687.0,2400068.0,0.52,0.0,190215.0,212254.0,402469.0,1.12,0.0,506986.0,901493.0,1408479.0,1.78,0.0
2021-10-08,2955262.0,3063617.0,6018879.0,1.04,0.0,692872.0,1431632.0,2124504.0,2.07,0.0,650242.0,751897.0,1402139.0,1.16,0.0,1612148.0,880088.0,2492236.0,0.55,0.0,161517.0,321539.0,483056.0,1.99,0.0,499226.0,1053800.0,1553026.0,2.11,0.0
2021-10-11,2760033.0,2683868.0,5443901.0,0.97,0.0,697528.0,1218505.0,1916033.0,1.75,0.0,537574.0,706522.0,1244096.0,1.31,0.0,1524931.0,758841.0,2283772.0,0.5,0.0,135123.0,156197.0,291320.0,1.16,0.0,543776.0,1022365.0,1566141.0,1.88,0.0
2021-10-12,2620863.0,2099011.0,4719874.0,0.8,0.0,563193.0,910592.0,1473785.0,1.62,0.0,432154.0,520687.0,952841.0,1.2,0.0,1625516.0,667732.0,2293248.0,0.41,0.0,162815.0,207503.0,370318.0,1.27,0.0,379137.0,656549.0,1035686.0,1.73,0.0
2021-10-13,3036362.0,2715149.0,5751511.0,0.89,0.0,782935.0,1196296.0,1979231.0,1.53,0.0,581492.0,711644.0,1293136.0,1.22,0.0,1671935.0,807209.0,2479144.0,0.48,0.0,245438.0,113471.0,358909.0,0.46,0.0,515472.0,1053416.0,1568888.0,2.04,0.0
2021-10-14,3491045.0,2910609.0,6401654.0,0.83,0.0,944583.0,1381310.0,2325893.0,1.46,0.0,659766.0,674467.0,1334233.0,1.02,0.0,1886696.0,854832.0,2741528.0,0.45,0.0,265711.0,338356.0,604067.0,1.27,0.0,641475.0,1004821.0,1646296.0,1.57,0.0
2021-10-15,4269813.0,3683187.0,7953000.0,0.86,0.0,1028791.0,1538689.0,2567480.0,1.5,0.0,744988.0,946300.0,1691288.0,1.27,0.0,2496034.0,1198198.0,3694232.0,0.48,0.0,324522.0,373343.0,697865.0,1.15,0.0,669211.0,1120969.0,1790180.0,1.68,0.0
2021-10-18,3684235.0,2804539.0,6488774.0,0.76,0.0,881229.0,1367868.0,2249097.0,1.55,0.0,592170.0,509970.0,1102140.0,0.86,0.0,2210836.0,926701.0,3137537.0,0.42,0.0,295367.0,236182.0,531549.0,0.8,0.0,564692.0,1093712.0,1658404.0,1.94,0.0
2021-10-19,3535022.0,2684519.0,6219541.0,0.76,0.0,870348.0,1256249.0,2126597.0,1.44,0.0,649859.0,629556.0,1279415.0,0.97,0.0,2014815.0,798714.0,2813529.0,0.4,0.0,379844.0,425633.0,805477.0,1.12,0.0,466001.0,794110.0,1260111.0,1.7,0.0
2021-10-20,3389785.0,2634432.0,6024217.0,0.78,0.0,899283.0,1274423.0,2173706.0,1.42,0.0,590919.0,571665.0,1162584.0,0.97,0.0,1899583.0,788344.0,2687927.0,0.42,0.0,265434.0,266928.0,532362.0,1.01,0.0,597107.0,966012.0,1563119.0,1.62,0.0
2021-10-21,2865471.0,2132489.0,4997960.0,0.74,0.0,547389.0,863823.0,1411212.0,1.58,0.0,465324.0,453200.0,918524.0,0.97,0.0,1852758.0,815466.0,2668224.0,0.44,0.0,163791.0,172550.0,336341.0,1.05,0.0,348419.0,628999.0,977418.0,1.81,0.0
2021-10-22,3575434.0,2979190.0,6554624.0,0.83,0.0,903156.0,1231334.0,2134490.0,1.36,0.0,837025.0,777898.0,1614923.0,0.93,0.0,1835253.0,969958.0,2805211.0,0.53,0.0,261001.0,113274.0,374275.0,0.43,0.0,616726.0,1074451.0,1691177.0,1.74,0.0
2021-10-25,3353272.0,2388187.0,5741459.0,0.71,0.0,711341.0,983326.0,1694667.0,1.38,0.0,583178.0,552637.0,1135815.0,0.95,0.0,2058753.0,852224.0,2910977.0,0.41,0.0,186782.0,126233.0,313015.0,0.68,0.0,497506.0,823080.0,1320586.0,1.65,0.0
2021-10-26,3565787.0,2964587.0,6530374.0,0.83,0.0,751994.0,1341725.0,2093719.0,1.78,0.0,636360.0,680650.0,1317010.0,1.07,0.0,2177433.0,942212.0,3119645.0,0.43,0.0,213289.0,378456.0,591745.0,1.77,0.0,513984.0,921061.0,1435045.0,1.79,0.0
2021-10-27,3283218.0,2804191.0,6087409.0,0.85,0.0,727580.0,1114947.0,1842527.0,1.53,0.0,613496.0,698381.0,1311877.0,1.14,0.0,1942142.0,990863.0,2933005.0,0.51,0.0,115445.0,69509.0,184954.0,0.6,0.0,581075.0,970959.0,1552034.0,1.67,0.0
2021-10-28,3257351.0,2158438.0,5415789.0,0.66,0.0,487588.0,677283.0,1164871.0,1.39,0.0,476112.0,643983.0,1120095.0,1.35,0.0,2293651.0,837172.0,3130823.0,0.36,0.0,87830.0,48040.0,135870.0,0.55,0.0,370139.0,596195.0,966334.0,1.61,0.0
2021-10-29,3810023.0,3301581.0,7111604.0,0.87,0.0,785509.0,1239419.0,2024928.0,1.58,0.0,695608.0,990008.0,1685616.0,1.42,0.0,2328906.0,1072154.0,3401060.0,0.46,0.0,167270.0,99061.0,266331.0,0.59,0.0,594656.0,1105846.0,1700502.0,1.86,0.0
2021-11-01,3480844.0,2652211.0,6133055.0,0.76,0.0,714275.0,1173204.0,1887479.0,1.64,0.0,619805.0,628138.0,1247943.0,1.01,0.0,2146764.0,850869.0,2997633.0,0.4,0.0,158633.0,183406.0,342039.0,1.16,0.0,509242.0,942572.0,1451814.0,1.85,0.0
2021-11-02,3116160.0,2216732.0,5332892.0,0.71,0.0,560912.0,985177.0,1546089.0,1.76,0.0,481132.0,459885.0,941017.0,0.96,0.0,2074116.0,771670.0,2845786.0,0.37,0.0,168644.0,191594.0,360238.0,1.14,0.0,371754.0,744025.0,1115779.0,2.0,0.0
2021-11-03,3848329.0,2661016.0,6509345.0,0.69,0.0,845632.0,1064969.0,1910601.0,1.26,0.0,713166.0,700179.0,1413345.0,0.98,0.0,2289531.0,895868.0,3185399.0,0.39,0.0,176596.0,132726.0,309322.0,0.75,0.0,594066.0,893860.0,1487926.0,1.5,0.0
2021-11-04,4373490.0,3001748.0,7375238.0,0.69,0.0,845841.0,1361871.0,2207712.0,1.61,0.0,836391.0,594704.0,1431095.0,0.71,0.0,2691258.0,1045173.0,3736431.0,0.39,0.0,245211.0,224769.0,469980.0,0.92,0.0,553921.0,1100957.0,1654878.0,1.99,0.0
2021-11-05,4942025.0,3837842.0,8779867.0,0.78,0.0,1200568.0,1688835.0,2889403.0,1.41,0.0,1011816.0,941471.0,1953287.0,0.93,0.0,2729641.0,1207536.0,3937177.0,0.44,0.0,242715.0,199541.0,442256.0,0.82,0.0,904382.0,1431734.0,2336116.0,1.58,0.0
2021-11-08,3863375.0,2559707.0,6423082.0,0.66,0.0,633375.0,1044368.0,1677743.0,1.65,0.0,644026.0,587751.0,1231777.0,0.91,0.0,2585974.0,927588.0,3513562.0,0.36,0.0,170606.0,110513.0,281119.0,0.65,0.0,431689.0,872336.0,1304025.0,2.02,0.0
2021-11-09,3426782.0,2516639.0,5943421.0,0.73,0.0,711769.0,1013812.0,1725581.0,1.42,0.0,529136.0,530901.0,1060037.0,1.0,0.0,2185877.0,971926.0,3157803.0,0.44,0.0,272269.0,219153.0,491422.0,0.8,0.0,410839.0,755190.0,1166029.0,1.84,0.0
2021-11-10,3833102.0,3329858.0,7162960.0,0.87,0.0,990278.0,1473445.0,2463723.0,1.49,0.0,751705.0,849947.0,1601652.0,1.13,0.0,2091119.0,1006466.0,3097585.0,0.48,0.0,298146.0,212244.0,510390.0,0.71,0.0,646272.0,1199735.0,1846007.0,1.86,0.0
